record_id,year_be,month,amphoe,sector,scope,activity_data,activity_unit,emission_tCO2e
288,2563,5,คำตากล้า,การปลูกข้าว (Rice),1,92.7,ไร่ (rai),98.38
289,2563,3,กุสุมาลย์,การปลูกข้าว (Rice),1,83.9,ไร่ (rai),99.31
290,2563,6,เต่างอย,การปลูกข้าว (Rice),1,120.9,ไร่ (rai),127.57
291,2563,4,เมืองสกลนคร,การปลูกข้าว (Rice),1,143.6,ไร่ (rai),181.47
292,2563,5,นิคมน้ำอูน,ดินที่จัดการ (Managed soil),1,63.4,unit,35.11
293,2564,10,พรรณานิคม,การขนส่งทางถนน (On-road),1,51.1,1000 L,150.61
294,2563,8,พังโคน,การปลูกข้าว (Rice),1,98.0,ไร่ (rai),121.07
295,2562,5,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,47.1,1000 L,115.51
296,2564,12,วานรนิวาส,การขนส่งทางถนน (On-road),1,7.1,1000 L,21.08
297,2563,4,เมืองสกลนคร,พลังงานที่พักอาศัย (Residential),2,151.5,1000 kWh,76.95
298,2562,8,ส่องดาว,พลังงานที่พักอาศัย (Residential),2,400.1,1000 kWh,224.97
299,2563,2,คำตากล้า,การปลูกข้าว (Rice),1,152.3,ไร่ (rai),181.46
300,2564,2,คำตากล้า,การขนส่งทางถนน (On-road),1,65.8,1000 L,192.2
301,2563,9,สว่างแดนดิน,การปลูกข้าว (Rice),1,100.5,ไร่ (rai),130.55
302,2563,4,เต่างอย,การปลูกข้าว (Rice),1,77.6,ไร่ (rai),87.07
303,2564,8,กุสุมาลย์,การปลูกข้าว (Rice),1,77.6,ไร่ (rai),89.09
304,2562,1,โพนนาแก้ว,การปลูกข้าว (Rice),1,81.0,ไร่ (rai),98.36
305,2562,7,เจริญศิลป์,ปศุสัตว์ (Livestock),1,73.6,unit,51.84
306,2563,9,กุสุมาลย์,ปศุสัตว์ (Livestock),1,120.3,unit,99.27
307,2564,1,พรรณานิคม,พลังงานธุรกิจ (Commercial),2,97.3,unit,61.43
308,2563,8,พรรณานิคม,การขนส่งทางถนน (On-road),1,45.0,1000 L,120.07
309,2564,4,พังโคน,การขนส่งทางถนน (On-road),1,57.4,1000 L,141.82
310,2562,10,ค้อวัง,การปลูกข้าว (Rice),1,54.3,ไร่ (rai),65.27
311,2564,6,เต่างอย,ดินที่จัดการ (Managed soil),1,308.2,unit,150.88
312,2563,4,คำตากล้า,การปลูกข้าว (Rice),1,96.4,ไร่ (rai),125.44
313,2562,10,โพนนาแก้ว,ฝังกลบขยะ (Landfill),1,92.1,unit,65.94
314,2563,2,เจริญศิลป์,ปศุสัตว์ (Livestock),1,108.7,unit,74.19
315,2562,3,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,129.2,ไร่ (rai),134.38
316,2564,5,คำตากล้า,การขนส่งทางถนน (On-road),1,27.7,1000 L,68.47
317,2564,10,พรรณานิคม,ปศุสัตว์ (Livestock),1,259.4,unit,214.28
318,2564,7,ภูพาน,การปลูกข้าว (Rice),1,108.9,ไร่ (rai),120.96
319,2564,1,บ้านม่วง,การปลูกข้าว (Rice),1,28.9,ไร่ (rai),39.19
320,2564,11,วาริชภูมิ,ปศุสัตว์ (Livestock),1,154.2,unit,119.97
321,2562,4,เต่างอย,การปลูกข้าว (Rice),1,73.9,ไร่ (rai),86.1
322,2563,10,คำตากล้า,การปลูกข้าว (Rice),1,67.3,ไร่ (rai),75.69
323,2563,5,พังโคน,การปลูกข้าว (Rice),1,76.1,ไร่ (rai),84.4
324,2564,10,เต่างอย,การขนส่งทางถนน (On-road),1,22.4,1000 L,59.22
325,2562,2,เจริญศิลป์,การปลูกข้าว (Rice),1,30.5,ไร่ (rai),39.5
326,2563,12,คำตากล้า,การปลูกข้าว (Rice),1,97.4,ไร่ (rai),119.08
327,2562,5,ภูพาน,การขนส่งทางถนน (On-road),1,35.2,1000 L,107.42
328,2564,1,พังโคน,การปลูกข้าว (Rice),1,126.9,ไร่ (rai),172.65
329,2562,6,ส่องดาว,การปลูกข้าว (Rice),1,118.4,ไร่ (rai),138.79
330,2562,4,พังโคน,การปลูกข้าว (Rice),1,116.9,ไร่ (rai),120.59
331,2564,2,นิคมน้ำอูน,การปลูกข้าว (Rice),1,48.4,ไร่ (rai),66.14
332,2562,2,คำตากล้า,การปลูกข้าว (Rice),1,121.2,ไร่ (rai),163.26
333,2564,9,วานรนิวาส,การปลูกข้าว (Rice),1,80.4,ไร่ (rai),93.56
334,2563,11,ภูพาน,การขนส่งทางถนน (On-road),1,9.5,1000 L,23.37
335,2564,6,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,42.7,1000 L,118.88
336,2562,3,อากาศอำนวย,การปลูกข้าว (Rice),1,32.4,ไร่ (rai),38.88
337,2562,3,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,25.1,1000 L,70.32
338,2564,10,พังโคน,การปลูกข้าว (Rice),1,77.7,ไร่ (rai),84.02
339,2562,8,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,50.2,1000 L,140.24
340,2563,7,วานรนิวาส,ดินที่จัดการ (Managed soil),1,303.0,unit,154.79
341,2562,3,เต่างอย,การปลูกข้าว (Rice),1,88.5,ไร่ (rai),104.93
342,2563,12,ค้อวัง,การปลูกข้าว (Rice),1,138.2,ไร่ (rai),178.64
343,2562,2,คำตากล้า,การปลูกข้าว (Rice),1,99.9,ไร่ (rai),105.25
344,2562,11,วานรนิวาส,การปลูกข้าว (Rice),1,5.0,ไร่ (rai),5.57
345,2562,7,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,5.0,1000 L,14.55
346,2563,2,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,40.7,1000 L,98.93
347,2562,3,นิคมน้ำอูน,การปลูกข้าว (Rice),1,53.5,ไร่ (rai),69.48
348,2564,5,วานรนิวาส,การปลูกข้าว (Rice),1,9.8,ไร่ (rai),11.81
349,2564,11,กุสุมาลย์,การปลูกข้าว (Rice),1,122.1,ไร่ (rai),166.26
350,2562,8,ภูพาน,การขนส่งทางถนน (On-road),1,65.0,1000 L,177.8
351,2563,10,วานรนิวาส,การปลูกข้าว (Rice),1,114.5,ไร่ (rai),157.1
352,2564,9,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,21.8,1000 L,57.43
353,2564,7,บ้านม่วง,การปลูกข้าว (Rice),1,43.1,ไร่ (rai),50.22
354,2563,10,วานรนิวาส,การปลูกข้าว (Rice),1,67.8,ไร่ (rai),79.38
355,2564,9,สว่างแดนดิน,พลังงานธุรกิจ (Commercial),2,149.4,unit,97.55
356,2562,11,ส่องดาว,การขนส่งทางถนน (On-road),1,31.6,1000 L,82.07
357,2563,8,เต่างอย,การปลูกข้าว (Rice),1,98.7,ไร่ (rai),106.84
358,2564,11,สว่างแดนดิน,น้ำเสีย (Wastewater),1,290.1,unit,136.34
359,2563,4,กุสุมาลย์,การปลูกข้าว (Rice),1,108.4,ไร่ (rai),133.18
360,2564,1,เจริญศิลป์,ปศุสัตว์ (Livestock),1,152.4,unit,108.61
361,2562,9,เต่างอย,ปศุสัตว์ (Livestock),1,169.2,unit,142.44
362,2563,6,กุสุมาลย์,การปลูกข้าว (Rice),1,93.6,ไร่ (rai),97.59
363,2564,8,พรรณานิคม,การปลูกข้าว (Rice),1,76.9,ไร่ (rai),106.02
364,2563,5,วาริชภูมิ,พลังงานที่พักอาศัย (Residential),2,309.7,1000 kWh,158.84
365,2564,3,โคกศรีสุพรรณ,การขนส่งทางถนน (On-road),1,50.1,1000 L,138.17
366,2563,8,พังโคน,การปลูกข้าว (Rice),1,100.2,ไร่ (rai),136.38
367,2563,6,โพนนาแก้ว,การปลูกข้าว (Rice),1,95.9,ไร่ (rai),105.08
368,2563,1,วานรนิวาส,การปลูกข้าว (Rice),1,109.3,ไร่ (rai),122.96
369,2563,2,ค้อวัง,การปลูกข้าว (Rice),1,150.8,ไร่ (rai),183.59
370,2564,7,คำตากล้า,การขนส่งทางถนน (On-road),1,26.5,1000 L,71.82
371,2563,8,นิคมน้ำอูน,พลังงานที่พักอาศัย (Residential),2,112.9,1000 kWh,51.13
372,2563,12,โพนนาแก้ว,การขนส่งทางถนน (On-road),1,39.7,1000 L,92.04
373,2562,7,ภูพาน,พลังงานที่พักอาศัย (Residential),2,199.9,1000 kWh,105.44
374,2563,4,เมืองสกลนคร,ปศุสัตว์ (Livestock),1,188.6,unit,145.31
375,2563,10,ภูพาน,การปลูกข้าว (Rice),1,87.3,ไร่ (rai),114.37
376,2562,4,เมืองสกลนคร,ปศุสัตว์ (Livestock),1,37.4,unit,32.67
377,2564,3,เจริญศิลป์,การขนส่งทางถนน (On-road),1,28.0,1000 L,65.88
378,2564,8,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,32.8,ไร่ (rai),42.11
379,2562,8,ภูพาน,ปศุสัตว์ (Livestock),1,111.9,unit,87.4
380,2562,7,กุสุมาลย์,การปลูกข้าว (Rice),1,78.4,ไร่ (rai),106.01
381,2563,1,นิคมน้ำอูน,การปลูกข้าว (Rice),1,41.2,ไร่ (rai),55.39
382,2564,1,วาริชภูมิ,การขนส่งทางถนน (On-road),1,27.9,1000 L,71.73
383,2563,10,นิคมน้ำอูน,ดินที่จัดการ (Managed soil),1,233.0,unit,107.57
384,2563,10,ภูพาน,การปลูกข้าว (Rice),1,49.3,ไร่ (rai),53.21
385,2563,2,พังโคน,การปลูกข้าว (Rice),1,93.6,ไร่ (rai),108.32
386,2563,4,เต่างอย,การปลูกข้าว (Rice),1,55.7,ไร่ (rai),64.27
387,2562,12,กุสุมาลย์,การปลูกข้าว (Rice),1,130.5,ไร่ (rai),176.48
388,2563,12,ค้อวัง,การปลูกข้าว (Rice),1,71.2,ไร่ (rai),90.12
389,2564,2,คำตากล้า,พลังงานที่พักอาศัย (Residential),2,157.5,1000 kWh,71.24
390,2563,9,ภูพาน,ดินที่จัดการ (Managed soil),1,223.2,unit,105.72
391,2563,1,โคกศรีสุพรรณ,การปลูกข้าว (Rice),1,89.0,ไร่ (rai),116.83
392,2564,4,อากาศอำนวย,ปศุสัตว์ (Livestock),1,103.0,unit,70.37
393,2562,6,พังโคน,การปลูกข้าว (Rice),1,40.6,ไร่ (rai),51.44
394,2562,11,ภูพาน,การปลูกข้าว (Rice),1,76.8,ไร่ (rai),82.8
395,2562,10,เมืองสกลนคร,การปลูกข้าว (Rice),1,104.4,ไร่ (rai),118.26
396,2562,7,กุสุมาลย์,พลังงานธุรกิจ (Commercial),2,172.9,unit,118.78
397,2564,12,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,56.4,1000 L,149.47
398,2564,8,ค้อวัง,การปลูกข้าว (Rice),1,35.7,ไร่ (rai),45.54
399,2564,12,ส่องดาว,การปลูกข้าว (Rice),1,77.1,ไร่ (rai),91.64
400,2562,6,โพนนาแก้ว,การปลูกข้าว (Rice),1,61.8,ไร่ (rai),73.58
401,2562,3,คำตากล้า,การปลูกข้าว (Rice),1,68.7,ไร่ (rai),82.63
402,2562,11,คำตากล้า,การปลูกข้าว (Rice),1,89.3,ไร่ (rai),110.86
403,2563,4,ส่องดาว,การปลูกข้าว (Rice),1,51.7,ไร่ (rai),53.93
404,2564,12,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,32.5,1000 L,75.98
405,2564,5,พังโคน,การปลูกข้าว (Rice),1,45.8,ไร่ (rai),49.22
406,2562,1,คำตากล้า,ฝังกลบขยะ (Landfill),1,80.4,unit,66.79
407,2564,10,คำตากล้า,ฝังกลบขยะ (Landfill),1,165.7,unit,136.17
408,2563,4,ภูพาน,ฝังกลบขยะ (Landfill),1,148.6,unit,111.06
409,2564,10,เมืองสกลนคร,การขนส่งทางถนน (On-road),1,42.7,1000 L,99.56
410,2564,10,บ้านม่วง,การปลูกข้าว (Rice),1,42.7,ไร่ (rai),50.01
411,2563,9,ค้อวัง,พลังงานธุรกิจ (Commercial),2,183.9,unit,123.57
412,2562,7,นิคมน้ำอูน,การขนส่งทางถนน (On-road),1,38.8,1000 L,102.46
